Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,radial_position
ENSMUSG00000068062.3,463.99432,-0.11712950390560743,0.06935271100685048,1.6888958226022008,0.09123939596441254,0.30897539837594923,ENSMUSG00000068062,Gm14164,0.6815852749102665
ENSMUSG00000059361.6,6360.711,0.005730291198951588,0.1792918740363318,-0.031960685500952477,0.974503403293617,0.992045254218217,ENSMUSG00000059361,Nrsn2,0.6815852749102665
ENSMUSG00000051817.8,780.07776,-0.017750683298049123,0.22399091500698365,0.07924733598010297,0.9368358942858914,0.9812832298043427,ENSMUSG00000051817,Sox12,0.6815852749102665
ENSMUSG00000074682.4,641.2758,0.031682146542279965,0.07847676501421193,-0.40371371751297874,0.686423251143222,0.8856000118759693,ENSMUSG00000074682,Zcchc3,0.6815852749102665
ENSMUSG00000032680.11,178.85553,-0.22398439834173064,0.11611172484470765,1.9290420380999087,0.053725643655051385,0.2197503768848939,ENSMUSG00000032680,6820408C15Rik,0.6815852749102665
ENSMUSG00000019188.16,4052.7815,-0.04877199884990233,0.04516115631774221,1.079954607600283,0.2801623942262391,0.5928884838949697,ENSMUSG00000019188,H13,0.6815852749102665
ENSMUSG00000042814.8,394.6162,-0.1301067385800767,0.08275178456557901,1.5722529642484013,0.11589189661776461,0.3596800207717035,ENSMUSG00000042814,Mcts2,0.6815852749102665
ENSMUSG00000042745.9,172.57802,-0.029424422410071323,0.1377443077623709,0.21361624947023408,0.8308463266377735,0.9432562091986288,ENSMUSG00000042745,Id1,0.6815852749102665
ENSMUSG00000007659.18,3059.8682,-0.025155665068641236,0.02510809456864178,1.0018946280399497,0.31639448740519427,0.6317831794371658,ENSMUSG00000007659,Bcl2l1,0.6815852749102665
ENSMUSG00000042662.16,737.2643,0.04529303989322942,0.1609275621046782,-0.2814498604270644,0.7783653798678664,0.92268587323017,ENSMUSG00000042662,Dusp15,0.6815852749102665
ENSMUSG00000074673.15,180.58759,0.062466964116765306,0.12927073528512983,-0.4832258745878036,0.6289353652800636,0.8559433945019457,ENSMUSG00000074673,Ttll9,0.6815852749102665
ENSMUSG00000027472.14,949.36523,-0.08780380562948828,0.05570736196292132,1.5761616155496696,0.11498856208749038,0.35796507868441024,ENSMUSG00000027472,Pdrg1,0.6815852749102665
ENSMUSG00000042631.7,165.6196,-0.03440710583675982,0.15491934923289166,0.22209689110580572,0.8242384579668128,0.9405598576478236,ENSMUSG00000042631,Xkr7,0.6815852749102665
ENSMUSG00000027474.12,91.34821,-0.044009928282353464,0.21431275908471803,0.20535374781375615,0.8372957540333043,0.9460008027617963,ENSMUSG00000027474,Ccm2l,0.6815852749102665
ENSMUSG00000068040.10,4471.9155,-0.05040285012316619,0.02087004236210704,2.4150813519516747,0.015731695591822088,0.0924145163891005,ENSMUSG00000068040,Tm9sf4,0.6815852749102665
ENSMUSG00000074671.6,1489.3651,-0.040939133407282384,0.051779728795090976,0.7906401667202949,0.4291540006701413,0.7324561439870398,ENSMUSG00000074671,Tspyl3,0.6815852749102665
ENSMUSG00000051413.17,676.7741,0.1173024795830529,0.05333957798360412,-2.1991639982436704,0.02786626324232431,0.13951375972274407,ENSMUSG00000051413,Plagl2,0.6709651191240903
ENSMUSG00000046020.13,1985.4392,-0.10408018477945902,0.029092710755435073,3.577534787129276,0.000346850069442156,0.004660350665659771,ENSMUSG00000046020,Pofut1,0.6709651191240903
ENSMUSG00000027475.9,3001.3713,-0.03400640576441601,0.037792542836404666,0.8998178797235746,0.3682171776748605,0.6803449649065496,ENSMUSG00000027475,Kif3b,0.6709651191240903
ENSMUSG00000073236.4,265.926,-0.05279435858698061,0.05982376664423148,0.8824980697211133,0.3775075231484756,0.6883709098930496,ENSMUSG00000073236,2500004C02Rik,0.6709651191240903
